bhsa_node,french_tense
142941,
142946,
142970,
142975,
142982,imparfait
143009,
143094,
143113,
143120,
143124,
143154,
143180,
143202,
143214,passé_simp
143230,
143234,imparfait
143264,imparfait
143295,passé_simp
143338,
143438,
143447,
143448,passé_comp
143459,
143503,
143538,
143543,passé_simp
143582,
143592,
143621,passé_simp
143637,
143640,imparfait
143660,passé_comp
143666,
143676,passé_comp
143685,
143693,
143701,
143734,
143766,
143782,passé_comp
143785,passé_simp
143788,passé_simp
143798,
143814,
143819,
143825,passé_simp
143908,imparfait
143967,
144007,
144055,passé_comp
144093,
144100,imparfait
144111,imparfait
144112,
144249,
144259,passé_comp
144279,
144314,
144336,passé_comp
144353,passé_comp
144357,passé_comp
144377,
144415,passé_simp
144421,passé_simp
144457,
144481,passé_simp
144488,
144512,passé_simp
144528,
144543,passé_simp
144589,imparfait
144611,
144630,
144668,
144699,passé_simp
144824,
144840,
144909,passé_simp
144976,passé_comp
144984,passé_simp
145006,
145021,passé_simp
145078,
145091,passé_simp
145117,passé_simp
145148,
145152,
145174,
145203,
145206,
145215,
145402,passé_comp
145508,imparfait
145574,
145589,
145591,
145597,
145644,
145663,
145688,
145710,
145762,passé_simp
145791,
145868,
145905,passé_comp
145909,passé_comp
145914,passé_simp
145919,
145924,
145999,
146039,
146081,passé_comp
146084,
146123,passé_comp
146187,
146229,passé_comp
146256,passé_comp
146260,passé_comp
146265,passé_comp
146500,
146522,
146548,
146572,passé_comp
146581,
146584,
146593,passé_simp
146596,
146614,
146619,passé_comp
146643,
146705,passé_simp
146712,
146755,
146757,
146810,passé_simp
146820,
146827,
146835,passé_simp
147120,passé_simp
147155,passé_comp
147219,passé_comp
147225,
147241,
147250,passé_comp
147271,
147275,
147279,
147282,
147287,
147299,
147302,
147305,
147325,
147340,passé_comp
147348,passé_comp
147368,passé_comp
147375,
147436,
147438,
147490,imparfait
147510,
147512,
147515,
147545,
147609,
147661,
147679,passé_comp
147727,
147774,passé_comp
147793,
147817,
147827,passé_simp
147845,passé_simp
147861,passé_simp
147864,
147871,passé_comp
147886,passé_simp
147921,passé_simp
147923,
147926,
147954,passé_simp
147972,imparfait
147985,imparfait
148020,
148032,
148037,passé_comp
148039,imparfait
148047,imparfait
148068,
148080,passé_comp
148082,
148088,
148091,
148104,passé_comp
148119,
148122,
148164,
148218,
148279,imparfait
148338,
148381,imparfait
148383,
148390,imparfait
148525,passé_comp
148550,
148580,passé_comp
148614,passé_simp
148647,
148672,imparfait
148690,passé_comp
148712,
148727,imparfait
148768,
148779,imparfait
148787,
148814,
148816,imparfait
148839,passé_simp
148845,
148874,passé_simp
148883,
148912,imparfait
148921,imparfait
148961,
148983,passé_comp
148991,
148994,passé_comp
149003,
149012,passé_comp
149016,
149083,passé_comp
149144,
149202,passé_simp
149223,
149300,
149321,passé_comp
149329,
149364,passé_comp
149385,passé_comp
149398,
149407,passé_simp
149412,
149537,passé_comp
149555,
149558,
149561,passé_comp
149566,
149660,passé_comp
149701,passé_simp
149735,imparfait
149745,passé_simp
149754,
149756,
149762,passé_comp
149769,
149796,passé_comp
149826,passé_comp
149854,passé_comp
149856,passé_comp
149875,passé_comp
149887,
149941,
149963,
149973,
149984,passé_comp
150042,passé_comp
150055,
150057,
150065,imparfait
150095,passé_comp
150123,
150156,
150202,passé_comp
150211,passé_comp
150237,passé_simp
150244,
150254,imparfait
150262,
150280,
150297,passé_comp
150326,
150352,
150375,
150424,passé_comp
150460,
150472,
150488,
150498,
150504,
150584,passé_simp
150658,passé_comp
150749,passé_comp
150813,passé_simp
150974,
151039,
151050,
151073,
151184,
151287,
151362,
151406,
151410,
151420,
151432,
151437,
151472,imparfait
151532,
151580,passé_comp
151594,passé_comp
151603,passé_comp
151662,
151676,
151746,
151827,passé_comp
151901,passé_simp
152009,
152071,passé_simp
152085,
152105,
152170,passé_simp
152189,passé_simp
152302,passé_comp
152325,
152331,
152414,
152421,
152503,
152546,
152610,
152617,
152665,
152694,imparfait
152726,
152781,imparfait
152809,imparfait
152837,imparfait
152915,
152942,passé_comp
153071,passé_simp
153141,passé_simp
153203,
153216,
153223,passé_simp
153238,
153425,
153477,
153480,passé_comp
153554,
153584,passé_comp
153598,
153625,
153731,
153798,imparfait
153820,
153894,
153900,passé_comp
153959,
153968,
153997,
154014,
154033,
154039,passé_comp
154052,
154072,
154093,
154125,
154160,passé_simp
154169,imparfait
154173,
154207,passé_simp
154210,passé_simp
154224,
154266,imparfait
154272,imparfait
154295,
154298,passé_simp
154324,passé_simp
154334,
154361,passé_simp
154398,
154415,passé_comp
154420,
154459,
154511,imparfait
154579,passé_comp
154583,
154597,passé_comp
154670,passé_comp
154734,
154865,imparfait
154922,
154946,passé_comp
154971,passé_comp
154988,passé_comp
154996,passé_comp
155042,
155099,passé_comp
155120,
155163,passé_comp
155169,
155174,imparfait
155231,passé_simp
155275,
155285,
155302,passé_comp
155451,
155459,
155465,
155471,
155524,
155551,
155603,
155605,
155638,passé_simp
155646,
155719,passé_simp
155777,
155793,
155796,
155927,passé_simp
155936,passé_comp
155955,passé_comp
155978,
156053,
156097,
156141,passé_simp
156148,passé_simp
156208,
156212,
156257,
156270,
156310,
156380,passé_comp
156385,passé_comp
156390,passé_comp
156395,imparfait
156400,
156406,
156428,passé_comp
156433,
156476,imparfait
156617,passé_comp
156626,
156629,
156632,
156658,
156707,
156726,passé_comp
156735,
156789,passé_simp
156798,
156807,passé_comp
156828,
156831,
156835,passé_comp
156843,passé_comp
156864,passé_comp
156925,
156952,
156957,
156968,
157074,
157079,
157089,passé_comp
157118,
157199,passé_comp
157252,passé_comp
157266,
157286,passé_comp
157292,
157299,
157316,
157320,
157327,passé_comp
157351,
157360,passé_simp
157397,passé_simp
157417,
157424,passé_comp
157434,passé_comp
157441,
157471,passé_comp
157525,
157538,
157619,imparfait
157631,
157644,imparfait
157654,imparfait
157742,passé_comp
157776,
157862,
157905,
157926,
157932,passé_comp
157949,passé_comp
157958,
158008,
158026,
158041,
158066,passé_comp
158085,
158096,
158105,passé_comp
158139,
158147,
158158,
158200,passé_simp
158288,
158293,passé_simp
158304,
158340,
158356,
158428,
158465,passé_comp
158474,passé_simp
158486,
158559,
158575,
158624,passé_simp
158706,
158709,passé_comp
158712,
158783,
158796,
158804,
158841,
158848,
158857,
158862,passé_comp
158888,passé_comp
158900,
158920,
158926,
158937,
158986,imparfait
158990,
159008,
159014,
159028,
159184,
159193,
159223,
159268,passé_comp
159302,
159344,
159347,
159353,
159378,
159390,
159407,passé_comp
159437,passé_simp
159454,
159483,
159511,
159535,
159551,imparfait
159557,
159640,
159654,
159698,imparfait
159702,
159734,
159739,passé_comp
159755,passé_comp
159813,
159835,passé_simp
159845,passé_simp
159857,
159863,passé_simp
159867,passé_simp
159888,
159892,passé_simp
159904,imparfait
159924,
159969,
159977,
159986,passé_comp
160008,passé_comp
160173,
160263,passé_simp
160267,
160283,
160328,imparfait
160333,
160406,imparfait
160418,
160473,passé_simp
160496,
160535,passé_comp
160541,
160550,passé_comp
160559,
160571,
160582,
160584,
160597,
160616,
160647,
160661,
160722,
160752,
160787,
160792,passé_comp
160830,
160865,passé_comp
160884,imparfait
160906,
160909,imparfait
160912,imparfait
160930,
160940,
160945,imparfait
160948,
160955,
161012,passé_simp
161046,
161065,passé_comp
161095,passé_comp
161110,passé_comp
161116,passé_comp
161131,passé_simp
161174,
161178,imparfait
161187,
161220,passé_simp
161358,
161409,passé_simp
161472,
161489,imparfait
161492,imparfait
161534,
161562,
161568,
161594,passé_simp
161602,passé_simp
161626,passé_simp
161649,
161661,
161764,passé_simp
161784,
161803,
161839,
161863,passé_comp
161897,passé_simp
161958,
161985,passé_comp
162025,
162035,
162047,passé_comp
162056,
162089,
162163,imparfait
162171,
162180,
162193,imparfait
162200,passé_comp
162222,
162224,passé_comp
162229,
162233,
162241,passé_comp
162279,
162366,
162371,
162454,
162461,passé_comp
162512,
162520,imparfait
162544,
162567,
162604,
162614,
162620,
162670,
162724,passé_simp
162741,passé_simp
162794,imparfait
162833,passé_comp
162846,
162850,
162871,
162920,passé_simp
162955,
163017,
163020,
163031,
163065,
163182,
163190,imparfait
163250,
163275,passé_simp
163321,passé_comp
163332,passé_comp
163393,
163408,
163452,passé_comp
163555,
163585,
163622,passé_simp
163667,passé_comp
163701,passé_simp
163746,imparfait
163753,imparfait
163789,
163873,
163879,
163901,passé_comp
163938,
163947,passé_simp
163956,
163963,passé_simp
164032,
164043,
164072,passé_comp
164079,
164085,
164096,
164109,
164113,
164134,passé_comp
164189,
164272,passé_comp
164277,passé_comp
164309,passé_simp
164333,
164370,passé_comp
164381,passé_comp
164394,
164407,passé_comp
164422,
164448,passé_comp
164469,
164480,passé_comp
164493,
164520,
164531,passé_comp
164582,
164732,imparfait
164741,
164756,passé_simp
164769,
164795,
164804,
164809,
164820,passé_simp
164833,
164839,
164886,passé_simp
164903,imparfait
164958,
164967,
165125,
165146,
165153,
165284,passé_comp
165321,
165338,
165374,
165396,
165471,
165497,
165566,passé_simp
165568,
165593,
165671,passé_simp
165683,
165903,passé_simp
165913,
165930,
166040,passé_simp
166098,imparfait
166168,
166176,
166185,passé_comp
166193,passé_comp
166206,
166217,
166231,
166240,passé_comp
166278,
166321,
166353,
166373,
166384,
166402,imparfait
166498,passé_comp
166508,
166518,
166523,passé_comp
166530,passé_comp
166566,
166580,passé_comp
166587,passé_comp
166593,passé_comp
166609,passé_comp
166623,
166653,passé_comp
166677,
166687,
166694,
166723,
166762,passé_simp
166765,passé_simp
166787,
166791,
166798,
166802,
166809,
166825,
166834,
166839,passé_comp
166881,
166887,
166893,passé_comp
166896,
166907,
166911,
166923,passé_comp
166963,
167000,
167004,
167072,passé_simp
167081,passé_simp
167368,
167439,passé_simp
167463,imparfait
167467,
167488,
167494,passé_simp
167554,passé_simp
167573,
167602,passé_simp
167615,
167626,imparfait
167633,
167702,passé_simp
167771,
167787,
167811,passé_simp
167816,passé_comp
167825,
167864,passé_comp
167869,passé_comp
167874,
167898,
167904,
167940,
167945,
167957,passé_simp
167970,passé_simp
167976,
167994,
168013,
168017,
168148,passé_comp
168166,
168178,
168299,
168352,passé_comp
168365,passé_comp
168496,
168504,passé_comp
168507,passé_comp
168525,passé_comp
168557,
168589,
168592,passé_comp
168600,passé_comp
168638,passé_simp
168643,imparfait
168659,imparfait
168706,
168722,
168736,
168746,passé_simp
168791,
168807,passé_comp
168822,
169042,passé_comp
169049,passé_comp
169099,
169106,passé_simp
169118,
169160,
169282,
169498,
169505,
169586,
169596,
169644,
169745,
169833,passé_simp
169858,
169921,imparfait
169934,
169942,passé_comp
170002,
170011,
170025,passé_comp
170043,
170116,
170125,
170155,
170166,passé_comp
170196,passé_comp
170224,
170234,passé_comp
170266,
170401,passé_comp
170421,passé_comp
170432,
170488,
170522,
170557,
170572,
170607,
170628,
170661,passé_comp
170675,passé_comp
170790,
170812,passé_comp
170820,
170854,passé_comp
170878,
170881,
170887,
170890,
170920,passé_simp
170924,passé_simp
170937,passé_simp
170954,
171026,passé_simp
171038,
171165,imparfait
171197,passé_simp
171269,
171320,imparfait
171332,passé_comp
171350,
171354,
171391,passé_comp
171411,imparfait
171481,passé_simp
171511,
171517,
171531,
171560,
171569,passé_comp
171604,passé_comp
171617,
171809,passé_comp
171814,imparfait
171834,passé_comp
171851,
171868,passé_simp
171878,passé_comp
171917,
171935,imparfait
171979,imparfait
171989,passé_comp
172022,
172046,
172081,
172091,
172120,
172139,passé_comp
172159,passé_simp
172180,
172198,passé_comp
172204,passé_comp
172210,passé_comp
172220,passé_comp
172222,passé_comp
172240,passé_simp
172270,
172351,passé_simp
172437,passé_simp
172462,
172468,imparfait
172481,
172485,
172488,
172517,
172546,
172571,passé_simp
172578,
172582,
172588,
172600,
172606,passé_simp
172619,
172628,
172630,
172671,
172712,passé_comp
172733,passé_comp
172745,passé_simp
172762,
172769,
172900,
172937,
172958,passé_simp
172964,
172988,
173024,
173033,
173039,
173064,
173067,
173086,imparfait
173134,passé_simp
173158,
173172,passé_simp
173211,
173234,
173277,passé_simp
173296,imparfait
173322,passé_simp
173342,
173351,passé_simp
173358,
173367,passé_comp
173392,imparfait
173411,
173420,passé_simp
173424,passé_simp
173547,
173591,passé_comp
173658,passé_simp
173705,
173738,
173769,
173839,passé_comp
173842,
173844,
173905,
173921,
173948,
173977,
173985,imparfait
174005,
174030,
174036,
174087,
174160,passé_simp
174193,passé_simp
174258,
174276,
174304,passé_simp
174347,
174355,
174356,
174391,
174393,imparfait
174403,
174437,imparfait
174485,
174504,passé_comp
174516,
174521,
174659,
174692,
174706,
174728,
174818,
174829,
174835,passé_comp
174839,
174875,passé_comp
174965,
174975,
174983,
175032,imparfait
175128,passé_simp
175154,passé_simp
175158,imparfait
175174,passé_simp
175203,
175216,passé_simp
175223,passé_simp
175239,passé_simp
175271,passé_simp
175291,
175505,
175649,
175658,passé_comp
175661,
175671,passé_comp
175682,
175697,
175760,
175835,
175861,
175864,passé_comp
175870,
175910,
175939,
176001,
176082,
176083,
176165,passé_simp
176189,
176197,
176206,
176248,
176298,passé_simp
176310,
176312,
176320,
176352,
176369,passé_comp
176397,
176426,
176446,passé_comp
176453,
176486,
176534,passé_simp
176567,
176577,
176638,passé_comp
176645,passé_comp
176652,
176695,passé_comp
176704,passé_comp
176842,passé_comp
176871,
176987,imparfait
177013,passé_simp
177037,
177098,passé_comp
177101,
177109,passé_comp
177145,passé_comp
177153,passé_comp
177179,passé_simp
177201,
177208,passé_comp
177344,passé_comp
177379,
177382,passé_comp
177388,passé_comp
177452,
177473,passé_comp
177482,passé_simp
177534,
177542,
177548,
177555,passé_simp
177592,
177595,
177600,imparfait
177617,
177802,passé_comp
177814,
177823,
177828,
177854,
177874,passé_comp
177885,passé_comp
177889,passé_comp
177907,
177916,passé_simp
177921,imparfait
177928,
177948,
177980,
178000,passé_comp
178004,
178013,
178024,passé_comp
178041,passé_comp
178058,
178139,
178201,passé_comp
178273,
178293,
178320,
178324,
178333,
178342,
178348,
178351,
178395,
178440,imparfait
178494,passé_simp
178513,passé_comp
178522,imparfait
178562,passé_comp
178583,
178629,
178642,
178650,
178656,
178661,
178672,
178676,
178685,
178697,
178698,
178706,
178726,passé_comp
178837,
178863,passé_comp
178877,
178887,
178890,
179002,passé_simp
179058,
179068,
179213,
179279,
179346,
179426,
179646,
179659,passé_simp
179662,
179669,
179684,passé_comp
179690,
179703,passé_comp
179713,passé_comp
179737,passé_comp
179782,
179812,passé_comp
179831,
179834,
179897,imparfait
179922,
179928,
180104,
180204,
180225,
180235,passé_simp
180341,
180384,
180431,
180464,
180523,
180538,
180670,
180691,
180704,passé_simp
180744,passé_simp
180809,
180830,
180847,
180938,passé_simp
180966,passé_simp
180996,
181004,
181173,passé_simp
181250,passé_simp
181680,passé_simp
181748,passé_simp
181783,
181896,
181910,passé_simp
181934,passé_simp
182033,passé_simp
182057,passé_simp
182267,imparfait
182273,
182295,
182301,imparfait
182313,imparfait
182320,passé_comp
182323,
182330,
182362,
182371,passé_comp
182378,
182386,passé_comp
182431,passé_comp
182439,
182441,
182469,
182482,
182505,
182565,passé_comp
182572,passé_comp
182581,passé_comp
182599,
182626,
182637,
182666,
182709,
182849,
182908,passé_comp
182991,
183013,
183092,passé_comp
183099,
183121,
183127,passé_comp
183177,
183189,
183192,passé_comp
183207,passé_comp
183215,passé_comp
183221,
183226,passé_comp
183248,
183255,passé_comp
183272,
183301,passé_comp
183312,passé_comp
183343,passé_simp
183373,passé_comp
183381,
183383,passé_comp
183392,
183403,
183429,passé_comp
183437,passé_comp
183513,passé_simp
183543,passé_simp
183556,passé_simp
183634,passé_simp
183656,
183686,
183697,
183705,
183712,
183715,
183722,passé_comp
183746,passé_comp
183760,passé_comp
183776,
183804,
183826,passé_comp
183833,
183869,
183887,
183892,passé_comp
183910,
183926,
183943,
183984,imparfait
183989,passé_simp
184000,
184030,
184062,
184081,
184117,
184135,
184174,
184181,
184202,passé_simp
184248,passé_simp
184255,
184258,
184277,
184294,passé_simp
184388,imparfait
184399,imparfait
184407,
184421,
184443,passé_simp
184453,
184457,
184467,imparfait
184473,
184480,
184484,
184492,
184512,passé_comp
184553,passé_simp
184563,passé_simp
184575,passé_simp
184579,passé_simp
184614,passé_simp
184620,
184630,passé_simp
184638,
184643,passé_simp
184665,imparfait
184796,
184883,
184957,passé_simp
185020,
185037,
185057,passé_simp
185084,passé_simp
185092,
185124,
185153,imparfait
185170,
185178,
185197,passé_simp
185200,
185209,
185214,
185219,
185263,
185308,passé_simp
185315,
185364,passé_simp
185368,passé_simp
185415,passé_simp
185419,
185425,
185472,
185551,passé_simp
185557,imparfait
185561,imparfait
185600,passé_simp
185652,
185687,
185695,
185714,
185749,
185752,
185792,
185838,passé_comp
185851,passé_comp
185902,passé_comp
185917,
185948,
185967,
185997,passé_comp
186015,passé_comp
186042,
186102,imparfait
186109,
186131,
186140,passé_comp
186149,
186161,passé_comp
186166,passé_comp
186178,
186185,passé_comp
186195,passé_comp
186223,
186250,
186261,passé_comp
186270,
186284,passé_simp
186291,
186301,
186318,imparfait
186390,
186417,
186434,passé_simp
186511,
186529,
186633,
186648,passé_simp
186683,imparfait
186715,passé_simp
186724,
186734,
186741,
186757,
186777,passé_simp
186806,
186845,
186850,
186869,
186891,
186895,passé_simp
186902,passé_simp
186914,
187014,
187035,
187043,
187048,
187070,imparfait
187082,
187098,
187106,
187111,
187151,passé_comp
187214,
187225,passé_comp
187242,imparfait
187270,
187278,
187284,
187288,
187293,
187298,
187313,
187345,
187415,
187426,
187444,
187479,
187487,
187567,
187593,passé_simp
187645,passé_simp
187674,
187722,imparfait
187726,imparfait
187732,
187794,
187800,
187824,
187829,
187833,passé_comp
187852,
187868,passé_comp
187924,
187958,
188014,passé_comp
188026,
188041,passé_comp
188044,passé_comp
188065,
188078,
188090,passé_simp
188093,
188108,
188127,
188142,
188148,imparfait
188179,
188184,imparfait
188207,passé_simp
188211,passé_simp
188219,
188236,passé_simp
188258,passé_simp
188267,
188315,passé_comp
188330,
188373,passé_simp
188379,
188395,
188400,
188413,passé_simp
188431,
188441,
188445,
188457,passé_simp
188473,passé_comp
188488,passé_simp
188518,passé_simp
188527,
188561,
188573,
188592,imparfait
188596,
188618,passé_simp
188706,
188780,passé_simp
188796,
188822,passé_comp
188827,passé_comp
188844,passé_simp
188869,passé_simp
188900,
188946,passé_simp
188952,passé_simp
188958,passé_simp
188963,
188974,
188977,
188983,
188995,passé_comp
189010,passé_simp
189027,passé_simp
189056,
189073,
189140,passé_comp
189180,
189192,
189209,
189221,passé_simp
189280,passé_simp
189286,passé_simp
189306,
189323,
189326,
189344,passé_comp
189367,
189391,
189395,
189436,
189460,
189477,
189489,passé_simp
189513,passé_simp
189556,passé_simp
189565,
189592,
189627,
189643,passé_comp
189647,passé_comp
189678,passé_simp
189722,
189758,
189783,
189788,
189798,passé_simp
189803,passé_simp
189809,
189830,
189881,
189938,imparfait
189960,passé_comp
190089,
190132,passé_simp
190138,passé_simp
190143,
190154,passé_simp
190169,passé_simp
190183,
190235,
190310,
190328,
190373,
190446,passé_simp
190454,passé_simp
190497,
190518,
190582,
190587,passé_comp
190631,
190673,
190769,passé_simp
190781,passé_comp
190904,passé_simp
190938,
191048,
191130,
191165,passé_comp
191188,
191221,passé_simp
191289,passé_simp
191364,passé_simp
191381,
191403,
191409,
191465,passé_simp
191598,
191604,
191610,passé_comp
191614,
191719,
191725,
191731,passé_comp
191735,
191819,
191829,
191891,passé_comp
191910,passé_simp
191932,passé_simp
191968,
192007,
192012,passé_comp
192073,
192088,
192117,passé_comp
192211,passé_simp
192219,
192222,
192250,
192281,passé_simp
192331,passé_comp
192339,
192346,
192351,passé_simp
192434,
192441,
192532,
192550,imparfait
192567,
192571,
192650,
192665,passé_comp
192710,
192754,
192768,
192791,
192811,
192874,
192881,
192889,passé_comp
192932,passé_comp
192957,
192960,passé_comp
192995,imparfait
193038,
193073,
193096,passé_simp
193227,passé_comp
193253,
193263,
193265,passé_simp
193297,passé_comp
193322,
193332,
193349,
193360,passé_comp
193367,
193406,passé_comp
193416,
193419,passé_comp
193422,
193429,
193434,passé_comp
193453,passé_comp
193457,
193506,passé_comp
193515,
193549,passé_comp
193553,
193562,imparfait
193577,
193581,
193626,
193628,passé_comp
193635,passé_comp
193685,
193807,
193876,
193909,
193913,
194007,passé_comp
194043,
194058,passé_comp
194143,passé_comp
194154,passé_comp
194173,
194221,
194250,
194296,
194333,
194364,passé_simp
194394,passé_comp
194407,
194479,
194484,
194492,passé_comp
194498,passé_comp
194504,passé_comp
194531,passé_simp
194554,
194571,passé_simp
194584,passé_simp
194607,passé_comp
194610,passé_comp
194628,imparfait
194633,passé_simp
194645,passé_simp
194656,passé_simp
194658,passé_simp
194663,
194677,passé_simp
194700,passé_simp
194741,
194761,
194805,
194839,
194844,
194865,
194870,passé_comp
194882,
194888,
194910,
194926,passé_comp
194980,
195038,
195123,
195170,
195174,
195198,
195212,
195229,imparfait
195237,passé_comp
195280,
195309,
195324,
195336,
195364,
195379,
195390,
195412,passé_simp
195421,passé_simp
195454,
195479,
195536,
195553,
195570,
195611,passé_comp
195643,
195679,
195693,
195748,
195750,passé_comp
195777,
195792,passé_simp
195841,passé_simp
195847,passé_simp
195886,
195895,
195898,passé_simp
195900,passé_simp
195906,
195962,passé_comp
196014,passé_simp
196032,passé_comp
196075,imparfait
196122,passé_comp
196143,
196179,
196190,
196280,
196282,imparfait
196309,passé_simp
196330,
196391,passé_simp
196407,imparfait
196426,passé_simp
196465,passé_simp
196472,passé_comp
196475,
196478,
196485,passé_comp
196665,
196737,passé_comp
196785,
196840,
196960,
197044,
197048,passé_comp
197052,
197057,
197064,
197118,
197146,
197270,passé_simp
197332,imparfait
197348,
197360,imparfait
197383,imparfait
197391,
197437,
197459,
197470,
197478,
197484,
197530,passé_comp
197585,
197644,
197657,
197713,
197772,
197780,
197828,
197853,
197953,
197967,
197972,
198005,
198011,
198083,passé_simp
198098,
198108,
198111,passé_comp
198238,passé_simp
198257,
198285,
198329,
198609,
198648,imparfait
198710,
198747,
198858,
198863,
198865,
198925,
198987,
199002,
199004,
199019,
199062,
199079,passé_comp
199218,passé_comp
199268,
199271,
199317,
199325,passé_comp
199333,passé_comp
199371,
199410,
199432,
199437,
199524,
199529,
199546,
199553,
199627,passé_comp
199638,
199647,
199672,
199706,passé_comp
199727,passé_comp
199792,
199838,
199882,
199901,passé_comp
199906,
199947,passé_simp
199958,
199964,
199975,imparfait
199981,
199994,passé_simp
200005,
200018,imparfait
200087,passé_comp
200128,passé_simp
200145,
200228,passé_simp
200244,passé_simp
200305,
200307,
200374,
200378,
200460,passé_simp
200470,
200480,
200500,passé_comp
200505,
200507,
200532,
200545,
200612,
200661,
200683,passé_comp
200690,
200702,
200723,passé_comp
200728,
200811,passé_simp
200858,passé_simp
200874,passé_comp
200902,
200955,
200965,
200983,imparfait
201056,
201080,passé_comp
201199,
201321,passé_comp
201357,passé_comp
201364,
201378,passé_comp
201385,
201388,passé_comp
201414,
201431,passé_simp
201475,passé_simp
201552,passé_simp
201557,
201571,passé_comp
201609,imparfait
201642,passé_simp
201646,
201721,
201829,
201833,passé_simp
201853,
201865,passé_comp
201879,passé_simp
201891,passé_simp
201897,
201905,passé_simp
201956,passé_comp
201991,
202005,
202007,
202057,
202078,passé_simp
202213,
202409,
202478,passé_simp
202486,passé_simp
202551,
202555,
202573,passé_simp
202578,
202599,imparfait
202607,passé_simp
202682,
202982,
203027,passé_comp
203064,passé_simp
203092,passé_simp
203118,
203122,passé_simp
203157,
203162,
203189,passé_simp
203195,
203199,passé_simp
203204,imparfait
203209,imparfait
203225,
203242,passé_comp
203281,passé_simp
203300,passé_simp
203308,
203312,passé_simp
203320,passé_comp
203324,passé_simp
203348,passé_simp
203361,
203488,passé_comp
203521,
203552,
203576,
203580,
203612,
203622,passé_simp
203638,passé_simp
203649,
203657,
203681,
203684,passé_simp
203689,passé_simp
203703,passé_simp
203724,passé_simp
203733,
203755,passé_simp
203782,passé_simp
203815,passé_simp
203847,
203871,passé_simp
203911,passé_simp
203972,passé_comp
203977,passé_simp
204095,
204119,passé_simp
204139,passé_simp
204147,
204151,
204169,
204182,imparfait
204202,
204227,passé_comp
204231,
204234,passé_simp
204279,passé_simp
204289,
204297,
204316,
204323,passé_simp
204371,passé_comp
204412,passé_simp
204431,
204434,passé_simp
204441,
204477,
204495,passé_simp
204542,passé_simp
204570,imparfait
204577,passé_simp
204588,passé_simp
204606,passé_simp
204614,
204619,passé_simp
204674,passé_simp
204686,passé_comp
204717,passé_simp
204734,passé_simp
204741,
204785,passé_comp
204806,passé_simp
204824,passé_simp
204831,
204839,passé_simp
204904,passé_comp
204924,passé_simp
204935,
204942,
204961,
204964,passé_simp
204969,passé_simp
204980,
204992,passé_comp
205010,passé_simp
205051,passé_simp
205067,
205072,passé_simp
205092,passé_simp
205101,
205145,passé_simp
205153,passé_simp
205170,passé_simp
205254,passé_simp
205304,
205311,passé_simp
205472,
205497,passé_simp
205518,
205529,passé_simp
205541,passé_comp
205579,passé_simp
205602,
205606,passé_simp
205627,
205635,imparfait
205674,passé_simp
205700,imparfait
205729,
205739,
205789,
205806,
205846,
205851,passé_comp
205860,imparfait
205870,imparfait
205882,
205889,
205905,
205978,passé_comp
205987,
205998,
206015,
206019,
206052,
206054,
206058,
206067,
206126,imparfait
206150,
206157,
206195,
206217,
206245,
206259,passé_simp
206265,passé_simp
206271,passé_simp
206277,passé_simp
206319,
206324,imparfait
206331,
206368,passé_comp
206374,
206406,
206441,passé_comp
206458,
206483,
206504,imparfait
206513,passé_comp
206533,passé_simp
206544,
206552,
206571,
206575,
206595,
206603,
206616,passé_simp
206620,passé_simp
206628,
206636,passé_simp
206643,
206663,
206665,passé_simp
206701,passé_simp
206728,
206752,
206764,
206770,
206773,
206783,passé_simp
206806,
206853,passé_simp
206864,
206952,
206965,
206966,passé_comp
206979,
206981,
206985,passé_comp
207023,passé_comp
207028,
207098,passé_comp
207107,
207158,passé_comp
207210,
207255,
207317,
207340,
207352,passé_comp
207370,passé_simp
207461,
207474,
207492,
207506,passé_comp
207534,
207543,passé_comp
207545,
207580,
207582,
207594,passé_comp
207633,
207636,passé_comp
207649,
207655,
207733,passé_comp
207757,
207764,passé_comp
207824,
207829,
207835,passé_comp
207840,passé_comp
207843,
207845,
207852,
207857,
207863,
207875,passé_comp
207883,passé_comp
207901,passé_comp
207916,
207921,passé_comp
207929,
207942,passé_comp
207945,
207964,
207974,passé_comp
207992,
208057,
208170,passé_simp
208176,passé_simp
208189,
208205,
208235,passé_comp
208249,passé_comp
208259,
208266,
208278,
208283,
208286,passé_comp
208383,
208384,
208396,
208428,
208440,passé_simp
208452,
208454,
208490,imparfait
208494,passé_simp
208498,
208519,
208535,passé_comp
208541,
208552,passé_comp
208554,
208558,
208580,passé_comp
208591,
208618,passé_comp
208639,passé_simp
208688,
208707,
208721,
208735,
208756,
208792,
208809,
208814,
208831,
208852,
208863,passé_comp
208870,passé_comp
208876,passé_simp
208889,
208907,passé_comp
208915,passé_comp
208919,
208934,
208973,
209000,passé_comp
209014,
209028,passé_simp
209034,
209045,passé_simp
209062,passé_comp
209066,passé_comp
209108,
209128,
209138,
209146,
209159,passé_simp
209202,passé_comp
209239,
209266,passé_simp
209280,passé_simp
209312,passé_comp
209399,
209429,passé_comp
209461,passé_comp
209546,passé_comp
209551,
209607,
209616,
209620,
209639,passé_comp
209644,
209682,
209689,
209691,
209701,
209728,
209945,
210051,imparfait
210094,imparfait
210131,
210155,passé_simp
210170,
210178,
210185,
210215,
210234,passé_simp
210264,
210269,
210282,
210288,passé_simp
210328,
210333,
210361,passé_comp
210372,passé_comp
210393,
210408,
